147435,-6
-132841,-18
80303,0
128047,-4
-225336,-17
293866,18
-195596,0
-214582,1
102163,-11
-20278,10
16787,14
-116339,9
-170897,3
-275850,17
-239013,-5
78576,-14
-83636,-17
-302312,6
96031,16
223169,1
-154993,8
209439,-14
156184,18
-258689,-6
106337,-3
163561,14
-255295,6
257886,-6
141355,12
164651,-4
-15753,11
264190,0
-228020,14
-125314,-11
81640,10
-309495,-18
32390,18
-300918,10
99008,-19
167042,14
-274712,11
127756,2
31450,-14
32797,-19
131219,6
35623,-8
202016,9
157140,16
193639,15
-71743,-3
82936,-12
-120079,17
32860,4
-123643,8
-123611,15
284952,-17
231168,-17
139343,-10
-44682,-15
40761,-18
247311,5
36261,-4
-77861,11
264227,17
-170812,8
157188,6
196753,11
-78190,4
-4008,14
186288,11
-57427,5
89412,-1
-227506,-2
-326239,8
47092,5
-264776,6
180433,-4
-208380,-16
-228272,3
-91499,-4
-326429,8
-275137,-7
-282130,13
138403,3
-40074,-10
-108551,6
250800,6
-16127,-15
-205970,-1
-70764,0
211055,15
52103,-7
267799,-4
304878,-9
210814,-13
279389,-17
-169953,-13
-248688,-11
112337,-15
-295296,15
15138,-14
34906,-17
124975,7
-111233,-7
-318658,2
-52643,10
263272,-12
-2079,-8
31874,-7
276711,-12
60728,-13
269965,-17
321477,2
41317,-6
-308997,8
4805,-14
263219,-7
219679,10
-311958,-4
-102617,-8
299913,2
-116729,-11
172815,-4
-132457,-15
-326429,-10
18374,-3
196060,-12
-248142,-11
70431,-19
-89718,10
117837,18
3212,13
29885,-14
285564,-7
184655,16
-313878,16
148628,4
-161346,-3
-265874,-18
110960,-6
170778,0
287778,-9
2656,-3
242068,-9
174371,1
-63467,-19
195389,12
121104,-20
-262454,17
-120645,15
-17727,-4
-219735,-8
187090,2
198115,-12
-182561,-1
-191371,10
88283,1
170465,-2
-94044,-8
194361,-2
-144241,13
44545,12
-161331,-4
-193785,9
170030,2
-55895,-2
-129721,19
-169820,-19
-164803,19
-7279,-19
63904,-10
-295235,8
321112,-7
235773,11
-146820,13
-4767,5
-181743,-11
18869,9
179837,19
209321,-9
201212,6
-27093,-18
327357,-14
-27524,-18
11680,19
-15225,5
318050,-12
283273,18
-223134,10
167137,8
32415,-10
173938,-1
-32142,-18
288634,15
-251901,-1
297540,-7
223615,-15
229690,-10
28802,5
-322554,-1
29170,-19
-196000,14
-174938,-13
-275078,-15
50883,-11
153188,10
-192287,12
-304243,-9
11730,18
-5896,5
-292022,-18
-235230,3
-270734,5
-209602,-3
-170034,-14
-316551,11
221806,3
227490,-6
170696,1
-234370,17
26729,17
14825,5
-24690,16
169833,-9
-204327,7
-47043,4
-262646,-10
148681,-9
326924,14
-123148,12
185021,-9
-295425,-13
-68664,13
-14466,12
-238616,19
-86634,-12
266747,8
174252,-2
-234584,-11
88134,-9
-139848,16
-73955,18
142280,8
181317,-15
-313952,-4
-27867,11
58013,-4
-100570,10
196599,-20
-6558,16
207725,-17
-294804,6
300782,2
165952,9
-19608,-13
-251982,-12
-174661,10
109789,17
-36425,-6
217244,-5
-29508,15
-172470,-3
166106,-16
11737,-20
39766,-19
-92904,4
6049,5
-108550,-4
8066,-2
159549,-19
31583,-14
310391,-7
-52108,-16
130474,-15
-209138,-1
-262387,-5
-57600,-2
54189,10
-213169,-10
-38574,-6
168819,-14
273881,-5
-8565,4
101511,9
-152328,-19
317132,-1
239629,-12
-270310,-8
-32040,-16
-31941,6
245272,1
-323887,-2
-114869,6
-301189,12
-304402,4
22967,10
-106694,-10
-5491,9
-243749,-11
-50739,4
-267684,3
270633,3
2937,-4
125765,15
-245701,18
137169,-9
42456,-2
228286,-2
304581,-10
-91812,-13
77284,-2
-175162,10
280048,8
88274,1
43697,-7
217035,-17
32239,2
79594,4
230024,6
-130185,-11
-162149,4
286941,-9
-214450,1
-212289,19
287970,17
86221,-8
233111,-15
-209853,-20
54724,6
-270195,-20
-94874,-7
-189892,16
-240841,4
-98425,-14
271537,17
-241367,0
-31880,-17
270171,-17
-303172,1
-52536,-14
-21162,-12
-276987,-20
162965,13
-259787,19
-33019,-2
206236,-3
130898,4
69431,-8
246289,19
83777,8
-19149,1
-164125,-4
-85391,12
22478,5
168956,17
258152,1
1567,14
263690,-20
-326461,12
56989,-16
-280595,18
142749,-3
249535,-13
-12859,2
277586,-8
236384,14
150366,-10
314315,-8
-59520,-6
-4825,13
-95644,-6
313533,3
63735,-18
-262925,-17
-275722,7
-298895,4
-138131,15
210282,14
-22600,-19
-3400,1
-231048,0
162894,16
59816,-16
95922,17
-321164,-5
-34941,-1
26144,6
-203585,-15
41385,-20
169857,2
55908,7
302724,18
-114097,9
-128762,18
-28098,17
-237230,15
321266,-11
198449,-10
322400,17
-174170,12
284256,-16
137418,6
109449,11
-211699,-12
-208455,4
140444,15
170942,8
-193661,1
150878,-5
-171237,-16
-300169,13
-267932,8
245430,-17
48265,12
-319594,8
-53555,8
82333,-5
266357,17
81100,-20
6859,15
-147824,2
-141020,-13
33734,-15
-308706,-1
-155442,-18
-142733,10
146427,-7
56192,15
310769,6
-180940,-10
308735,-19
293880,-19
-97406,14
-249844,19
234266,-16
-212775,14
75537,14
284742,17
-116158,12
-211921,8
288124,15
-85943,-1
-2199,-4
7318,-1
-239168,2
213103,9
22508,-17
184633,-6
77585,-2
303290,-8
120227,16
-279151,-7
224631,13
304338,8
-10434,-12
-9252,-7
137845,-19
246949,3
323280,-3
-291620,9
82161,2
103754,-11
89152,7
-73288,5
55142,-16
195792,-15
275028,-7
-274908,18
-149953,-15
63879,-17
126148,-4
32938,19
55630,-4
-218525,-19
-126143,3
33877,-15
144817,-16
-181489,-10
-172780,-2
-301646,-15
-84214,10
77123,11
-45312,-5
-206932,-11
-12256,-1
-226678,-7
56157,0
16500,9
241032,-8
319346,-8
-246262,0
-5189,16
-152755,19
320465,4
-263899,-13
-232198,-8
-190007,17
74950,-16
31451,6
-291918,17
18685,1
188212,7
21832,13
-326407,-13
-65569,-1
-205824,4
225935,-9
59691,-4
145755,-15
-127676,15
-311609,15
-83664,16
323972,7
235609,-19
-162473,18
67358,10
-122876,15
7154,-15
196553,8
210507,-19
-22689,-14
-192662,1
-258657,-4
-186972,-10
208653,17
-117206,-9
-309527,-15
-130884,-4
164674,0
53714,-8
150063,-5
-191894,15
-320508,-18
-154545,-11
-204946,-20
180761,1
184475,-18
259951,-7
-28513,-5
127960,12
279242,14
-70798,-15
-239666,6
-304258,8
293888,-16
-43842,-5
278941,3
293789,16
-8883,19
-119290,3
139090,0
-270778,-20
132755,18
-158913,-7
64864,-7
-35150,0
-302770,4
69080,8
-182187,18
103503,-4
7544,6
235502,-17
-171553,-11
116064,-10
90282,-3
215927,11
-60105,-15
-215619,-1
-104164,13
-65257,-17
-299133,9
-288979,16
-50997,18
167378,12
-314011,11
162474,-18
-18344,-15
211053,-9
-91885,-6
-250532,6
307591,-18
-99979,-6
-192793,-12
-161136,4
181561,-16
-49809,-11
57231,-13
-62260,19
-107163,17
-160623,-20
42174,-8
327563,9
198271,12
55881,-15
-40247,13
72162,-17
218812,-9
94240,-14
-137272,5
-311275,7
-139238,5
318385,-1
31212,-10
276299,15
-32318,5
30759,11
-209335,10
61355,9
122934,-16
-84926,-11
-250672,-9
93114,-13
243954,-9
230040,-3
-222243,-17
103345,19
-153267,-3
177864,-13
27882,18
-54647,6
-76508,2
-169702,0
-80660,14
-129617,-11
57579,16
64926,-10
-285331,12
-182149,-2
177115,-8
-112286,-13
67905,0
160857,2
-307422,12
-56643,14
105722,17
-222327,18
-117072,5
108352,12
271723,2
-100394,9
90157,17
-125024,-3
-95986,12
-326027,-9
298842,14
-181018,12
-318453,-15
201351,5
-7301,1
-181549,15
-74687,9
-122770,6
221302,-7
2243,13
94748,-9
181253,9
209582,-18
-256107,7
-153424,15
-81312,-9
-147724,-10
211884,10
-219433,16
100636,-20
-118073,-20
50824,15
-128459,4
277186,1
-192886,10
-169933,13
49393,-2
-33208,12
77570,-12
37237,-9
-67354,4
25717,-16
-244731,-6
166232,-6
-243201,10
-273870,-18
46444,0
176460,-1
-63987,13
-225146,-1
150080,-13
21358,2
317414,16
87364,-2
-268040,10
117058,0
318946,14
-279854,11
291624,-5
321928,-2
-138125,6
-278581,2
-98488,-19
-308910,19
-17224,0
194527,16
100756,18
138948,-6
-179744,1
-75934,-6
70734,-12
125460,-8
37764,12
-70530,6
-150677,5
-82608,-5
-124116,5
86497,-4
-221386,1
-222668,-18
-175935,8
267782,4
-8594,5
-198908,16
107476,7
117541,-6
25301,8
8111,6
-121287,-5
60242,-19
114551,-14
212469,-2
13826,14
-195458,5
-40244,-11
-103963,8
-29432,-18
129805,-7
-54653,13
-80262,-5
94862,16
209169,-14
54044,-7
80141,-3
82240,-19
-81571,-5
77323,2
275419,6
-284840,-8
124397,2
-261061,-11
130558,-1
-35105,-20
63671,16
218756,-9
81072,-18
-267831,-17
225948,-8
-279908,13
-34995,9
-166585,-7
-272457,-5
222299,1
-214064,6
199270,-2
244594,17
125971,-19
-154199,16
-121320,-20
-79267,19
254815,1
-114287,-3
128948,13
82655,-6
-170909,-4
217934,-9
287972,17
-103562,11
204793,16
-207215,0
210459,3
-136568,0
225811,6
192487,5
173522,-19
174182,-13
-200630,11
-128350,-11
33583,-18
201854,-10
-291552,7
122178,-5
132782,-14
181663,-17
-147303,0
218083,-14
241863,17
39939,6
-260924,-10
303905,15
325236,18
266294,10
327341,10
-324554,18
215882,-20
-82072,-11
212341,11
7677,-11
315624,-6
174997,10
221136,0
105596,12
-76556,-7
-113674,-13
119426,18
158963,10
-169845,-7
-54011,10
-178800,7
-158637,2
166752,-15
-317546,-4
-172035,0
-145864,14
148144,16
140946,-14
-304781,-8
-244705,-17
-60586,-18
-204325,17
225551,9
-321447,-11
14133,8
165357,2
245759,-13
117872,8
43437,-11
145765,-9
270033,-8
316311,13
-145962,-8
290010,18
315593,-9
-233169,-12
-164790,-16
95107,-19
-25591,-20
-312539,-17
10902,19
207587,-3
262794,-7
253005,-2
220661,4
274493,-19
-156642,6
19945,1
198428,-20
220185,19
6187,-17
204926,2
217109,2
-236107,3
-39062,-1
-23820,-11
-296881,3
17915,-9
-73827,6
-150074,10
-212709,-12
266160,17
67451,-15
326524,7
86103,-8
-273537,7
-115740,-4
-285929,2
61298,13
326741,-9
-100621,-8
-275609,-15
267728,-5
232753,-3
-103094,-8
230941,14
91598,8
-195793,9
159290,-1
-142105,3
102800,-17
84380,-19
-129133,-10
-259375,-19
24582,-6
96161,17
-109102,1
-27097,10
230087,11
-51422,11
230321,3
-25496,13
207707,-10
79986,3
-313064,10
324368,-1
28293,-10
155191,18
-257990,-18
96550,19
104772,-3
-74226,17
195269,1
-63908,-10
-237841,-18
-132654,-4
-53330,4
252714,-15
-12429,9
89850,-8
233320,-3
-167003,-16
37996,17
-195341,8
-158412,2
-175210,6
237778,-1
-157385,11
-65625,17
16502,-4
238973,16
-307719,-14
-241700,9
300884,-19
174821,5
-168996,5
-181937,-5
179469,-8
193346,6
59398,7
49480,-19
-254477,11
-229375,1
-200813,-13
-5269,5
263673,2
240706,-10
57662,11
299938,18
-202611,10
102129,-4
-78187,13
72998,6
-46736,-7
49380,-9
-33394,-4
-17363,-8
-11395,16
259953,19
-194065,-18
-80973,9
275396,3
300052,-9
-72817,9
-176236,10
23306,-6
-186170,-10
-179221,-14
58337,0
-199676,3
253366,-9
42386,-5
281557,-15
186722,-9
-188617,-18
72655,8
148387,4
188470,8
325493,-8
325255,-2
120814,7
277851,-13
-101094,-3
-126057,-15
-175837,18
-30218,-13
46232,-3
-155119,11
-324313,4
-107538,-18
-231960,14
39118,-5
-144962,-14
233035,-3
45204,-10
102101,-13
-111324,15
-152417,-4
240919,5
-59420,7
-80764,-1
232104,-2
233704,5
-303085,1
-122612,13
20711,-19
-33455,6
254333,-9
-160974,10
68491,-11
15484,8
-4492,-19
11970,4
-196753,-4
-216632,7
119847,14
15050,-15
158431,14
-169492,1
89945,-6
231066,-11
247979,-15
-88071,-13
218511,19
-320828,-5
230582,5
-265714,-19
174399,1
-113237,7
-105297,2
-144893,1
312916,2
-105101,15
-222427,8
-286666,8
-216044,-13
-77354,9
315918,-15
-246312,12
159224,-20
257157,5
276314,13
189063,-6
-272502,-6
239371,-5
302786,17
-133556,-7
61200,-12
279763,-20
171557,6
-106266,-11
236232,-3
-133890,-11
-203226,-1
194129,-16
170729,17
-245756,0
175575,-4
185523,-8
244985,-2
166193,-6
-226656,7
28406,-12
-287010,14
-196336,-8
-318642,-1
310407,12
99170,0
-282537,-5
197667,-15
108547,-15
310935,-3
283346,-11
302298,-7
56004,5
319130,-1
61246,19
140431,-11
21454,-9
309343,-13
-252491,-19
278482,-19
224218,4
-68965,14
-281264,1
176950,-2
-238247,5
137256,-13
238609,3
290942,9
-29271,3
56164,6
-134849,7
-18386,-4
-50693,-5
-59720,-1
284138,6
-277558,0
-304961,-16
-215361,-5
-162324,-3
-271316,2
-87490,-18
289822,-17
-74436,13
-121431,-8
-296126,-18
120669,0
-56850,-5
-281036,-5
8033,-16
180815,16
75866,-9
25815,-10
139522,-9
-127816,-19
35400,14
-116617,7
240898,-12
252602,0
143195,-18
-96985,-15
220491,-4
73038,-17
98893,17
-185270,-2
-56790,-4
-16863,6
130201,6
-306066,3
-45238,3
-231873,-15
-195344,-6
318640,12
-310950,-14
234712,18
-85396,8
190280,9
-295843,5
-66110,14
-137836,-20
-204079,-17
-49651,-11
260391,6
-79177,-6
-157492,3
-129315,2
125739,3
125719,1
211117,18
-166481,8
-313662,-7
169687,-13
128049,4
-89117,15
278063,-16
-194786,-18
230869,11
15851,10
-116865,-13
56035,6
-115782,17
27402,-9
30695,13
-200479,18
-173190,15
-202877,-6
-301715,6
77814,-11
220929,6
-257084,-9
42529,-11
182897,-12
-208895,3
-17464,-5
180958,-12
216237,7
190223,-17
-34770,-11
-60373,6
80565,1
-255270,-15
-172202,-13
-308101,-16
-245389,1
-110323,-12
100730,17
-293273,-12
-113697,14
118969,6
212191,19
132451,4
189919,-4
294105,-13
-185006,8
-284491,6
243070,-13
-281011,-17
37800,-1
209436,13
276848,-14
134918,0
-232223,3
-43863,-2
-222028,-11
157654,-10
232315,-10
-318341,2
80650,-4
-41837,9
123712,-11
-163898,13
-212119,-8
-235156,19
-261733,8
97502,10
49555,-5
-268134,1
299075,11
14221,4
68451,12
169705,4
-225742,5
242872,-14
261371,1
112117,-1
-309224,18
63782,-20
-212233,-15
284915,13
-76292,-17
-234119,0
157152,-4
273259,-10
127381,3
-238033,-17
291031,8
-313275,1
-85354,7
-138184,-10
-122865,5
268666,12
-319997,18
-119292,16
88694,17
-5169,-1
-9843,14
20284,19
271187,2
30119,11
-152731,10
-14186,12
32326,-16
-121403,-10
-12276,6
-270338,-3
317975,19
118322,-11
283505,17
-275994,19
-273401,-2
85356,3
-48835,-4
264835,-13
238443,13
-153028,14
-274924,-13
-197802,12
61,8
-289486,-10
-217412,7
-18191,-19
239382,-16
-137157,4
-222783,8
28869,9
104396,19
274591,-5
317534,-10
-47925,-6
134025,5
-103877,-18
236368,-2
191794,-11
-101874,-9
-117241,7
240789,12
303117,19
201997,5
-122561,7
-221479,8
-84631,-16
88716,4
185009,17
-71750,1
37109,14
186633,-16
-92175,-15
-192941,-9
144446,-9
-159130,11
200598,-9
176918,3
-45376,-9
-211201,18
281524,0
297518,16
-259431,-7
-260343,19
250727,-4
218859,-9
135894,13
286746,-7
133456,7
-312759,-5
136037,-17
217556,-13
136230,19
251943,-14
130721,12
-319429,-14
20636,14
251317,1
81955,-16
-189372,-9
-24878,3
323718,13
-8821,-20
307291,3
-130343,-14
-97077,13
-206591,-10
137242,2
-18661,-17
164506,3
-70527,6
-202190,8
216114,4
46851,10
-467,18
-248681,13
-75159,-14
200173,19
-191206,-7
-238545,11
25218,-2
-203971,-11
-192173,-19
48404,-15
-13028,-10
289323,-14
135652,17
33220,-15
-43004,-20
-199438,-17
-82968,-3
51122,14
-276169,19
-166392,-7
-60666,-3
-71655,14
-247383,0
-100531,-6
168579,-11
88717,18
-260269,-18
-160388,7
210363,19
-73120,-3
-153006,9
53186,10
143955,-6
161159,12
-215496,17
300040,-5
-42673,-12
-159510,-18
121438,14
-60401,-10
71744,-11
-75305,19
-231986,-2
25619,9
-172456,-12
192533,-9
-301357,-12
245877,-15
321160,1
238843,-2
-231057,12
62565,-11
-283938,-17
-295611,14
-156684,-20
-209980,-18
-205511,4
-117726,2
226688,-18
-10405,19
-162792,-20
71772,0
296038,-17
-140041,17
195997,-5
-12409,-8
58925,17
86220,17
133749,11
209985,-7
-286294,-4
-53258,16
-64157,0
-111526,16
127206,16
28433,-12
-235897,-2
266506,-9
136669,7
-324479,0
-111150,12
136015,-17
264252,17
236600,0
-325253,19
-191370,14
151562,2
-211191,-1
224157,9
134231,4
-134640,-17
151835,-13
-143110,7
212609,-17
-53081,-2
-209157,-15
74677,-20
-209282,-19
151848,-13
-70421,10
-319539,-2
-246019,5
221673,-11
122776,19
95647,11
-119887,11
247278,-16
-108044,8
16664,-14
-38426,-16
-193075,-6
93708,9
204558,1
10142,5
181931,1
47971,13
-166206,15
-169528,-9
209969,-9
-199134,6
-140807,-6
-136713,-17
70208,-13
70256,6
115344,-1
-78968,4
-265427,-11
209391,1
-178154,12
-12174,15
-276828,2
-8125,18
65272,6
-39031,10
246033,-10
306531,13
157916,-8
86636,11
19751,12
-11618,11
-186426,-14
148825,-15
-47921,-12
306595,-18
-29620,-4
124585,-1
-320469,9
-283471,0
114557,5
-80255,-11
268707,-17
-96316,14
210075,-6
230210,-13
177590,18
-212647,0
-60016,-4
-271899,-2
-258556,-11
-217233,-9
-21906,16
-6081,-6
-139306,-7
248305,-9
273551,-7
202056,9
199637,-14
80255,-1
327446,11
312140,-16
-278023,-11
223749,-5
202914,-6
265563,7
283233,-1
158336,-14
-51241,9
147597,-5
-308401,5
-275457,14
-80894,4
-191705,-20
85371,-17
294544,-17
110697,-8
185467,14
-238580,11
-229670,-15
20232,3
83546,12
-103991,15
198116,-13
54590,-19
-322132,14
-182741,-16
159944,-11
312621,-9
-102498,-16
-225282,9
-161123,11
107280,-6
125914,-17
-244040,13
-206218,15
88103,12
194637,-16
-273660,-13
-182429,18
-103576,-4
240951,7
-298567,2
210387,16
52768,2
-96486,8
327081,-20
103097,1
114860,-7
289791,-1
-221290,1
-63845,11
99685,18
-247268,2
167567,-15
-160403,-15
-25795,12
67991,7
298084,3
-232979,1
-236888,14
-119507,-5
6882,16
-224322,13
269214,18
-19046,-15
95806,19
28590,4
309664,-13
107106,-9
104574,5
-29104,-19
-250800,-11
178602,9
-54581,-19
-212112,-13
122873,-8
-293160,9
206029,-8
19448,13
-139384,-6
18484,18
166990,-4
209801,-11
-150685,-8
284211,5
296393,-11
327248,-2
-305996,-11
-319094,2
-222115,-17
-38042,0
226010,17
-160230,-6
-320588,3
163308,-3
-270719,-16
-278391,-4
325631,-17
-138659,-9
97628,-4
255287,17
-220647,11
13362,-10
-217571,15
-235061,3
-210364,4
-306419,-20
-37411,17
-86463,8
-67600,-18
-6777,8
-78972,7
-325268,-17
253801,-18
100752,-3
92832,-14
259008,-6
171642,13
4572,18
-93522,-16
-18750,-3
18869,14
-295873,9
-51974,-2
58560,-9
161234,10
-192204,5
-323742,-17
141766,-17
-84729,13
183463,-18
-312764,-8
117087,-3
-75028,0
117737,-2
-82688,16
308873,16
22445,1
-175022,19
-77377,-7
171486,7
-21430,8
-227771,-3
45352,-6
153199,-19
99398,11
-77436,19
99733,2
158884,14
-122655,5
174504,17
195681,12
-314038,-4
292102,-12
89032,19
-242114,14
-276996,11
-118889,-2
214846,-6
932,18
-49106,10
126661,14
77410,2
126345,19
-229475,2
179124,1
-156575,12
305071,-3
-88957,2
126303,-12
109544,13
-213972,16
157333,-13
-70973,-1
199008,12
147955,2
-217986,11
47179,-20
172224,-8
263791,7
245348,4
-284926,-4
-302064,10
-56657,-18
-272287,1
56477,5
292791,-15
162842,-18
134440,5
226927,7
-156201,12
193320,-13
-231656,-9
-124490,15
-187366,15
-26683,0
104090,2
274545,-19
-212354,-20
236719,6
-29272,-3
55802,13
-35646,5
-322015,-7
-188491,13
-172844,-3
-131553,3
-233561,-11
-42097,3
95456,-7
-27295,-12
273483,-16
59756,-3
156173,-14
-102706,-12
-45844,-8
173877,-16
-295748,1
178753,-6
-169506,6
-159008,1
-204048,-15
-235516,0
-112824,16
-251685,-20
-96608,13
-183183,4
-148320,-8
225596,16
111439,-16
265160,16
294096,13
105778,8
-73263,16
-158673,-1
103899,19
45291,1
323416,17
197492,11
-159931,-5
-164822,12
-114425,18
62654,-4
-128251,-3
-304195,15
-102403,-9
-179017,-17
308880,9
-113110,3
38728,6
136139,7
-186066,-8
281967,5
237056,11
-179468,-9
247962,5
47008,7
-227308,-17
-196832,10
-12968,7
2686,1
-54766,3
182890,-9
-263817,-17
318779,10
-89855,-9
235821,6
-156931,-8
-298458,-20
141576,3
-294656,-8
237281,1
-115036,-12
-181592,-13
11062,-5
-258661,5
-5875,-2
163819,2
-230953,-2
71837,11
111956,12
152856,-13
99681,-20
-166316,13
-193571,-18
-123252,10
-202938,-3
149241,-1
264900,-18
-20508,-1
296454,2
86131,18
-41084,-4
107972,-16
-124234,19
111483,-5
146428,-4
-220178,-10
-305686,16
-117292,9
199935,15
115641,3
-128473,-4
127188,-14
-62933,-3
-125425,18
-266810,4
-175865,-3
-86209,-12
34842,10
-267561,-4
95615,8
75432,-7
-104915,-14
-92266,19
-197849,4
-114436,-14
-143845,-4
-11199,8
139638,3
325199,-20
-69282,7
69678,-18
80399,-15
-325127,13
-46467,12
103911,14
-230669,-11
-204088,-12
182542,-11
29960,-19
-283433,17
321532,-7
261425,-12
-159919,3
-52816,9
-100995,18
-163126,6
18798,-17
117365,1
326855,7
247360,11
28565,4
135108,-13
87088,-20
324843,-1
314416,-7
-94359,-17
-139932,-5
-257737,4
-120490,18
320781,-12
-130795,-4
211983,10
-92644,16
-43803,-9
-261233,2
66278,4
-20603,16
-290220,-6
128966,11
-262971,-13
-54798,-12
-22504,-11
206609,-10
-179412,-7
155936,-18
127328,17
-281147,-10
107513,8
-249777,-15
219901,-19
-150800,-6
-259369,7
-178484,3
-306450,-19
303107,0
132368,8
-303236,-13
-172129,12
132652,-18
-90366,-13
171951,-18
-65557,-5
-323208,-3
83223,17
66213,13
-324841,-12
-151418,2
279116,-11
221704,-4
-77640,-6
-316341,14
-326701,10
105099,-12
-161088,-19
2746,-7
296233,6
116846,17
-214315,-14
174807,-10
-146439,0
157226,5
85835,4
-77013,-15
-279595,-3
81998,9
249571,-3
-34201,-4
-19198,13
-270906,-11
575,-1
88830,-19
-311498,-19
153273,-16
139414,-6
-288609,16
-325020,19
277194,19
134718,18
123052,-3
-237418,16
-326409,-11
-206812,17
298014,2
185840,5
-35114,16
-57664,13
76476,5
-83061,-18
186269,-15
237217,-8
108800,-10
226264,15
85937,-7
17167,-2
171167,18
-23188,-14
-259648,0
-129152,-1
-145095,-3
153712,18
-30489,-1
122876,-16
-316229,-19
-320137,12
-183590,-4
74654,-11
-208088,-16
-265910,9
-327460,-19
-318523,-4
-229343,16
-137930,6
198998,6
-145928,-3
-9593,3
183877,14
154040,-13
175336,18
16416,10
-315298,-20
7072,4
176517,-14
146033,7
-274244,0
176236,19
-36115,-17
211900,-6
263543,-10
87339,-18
75129,-1
272688,8
-103956,-14
76879,8
-15180,18
168196,-20
-129540,-6
-71718,2
-253309,19
235172,-1
35087,11
239219,-5
294159,2
-239747,-3
-227177,-16
61709,-7
-1899,-2
280881,16
-91441,-10
203326,2
255221,18
-134264,-20
-110714,-13
-219109,-8
-7451,4
143908,-4
-10977,-18
-90793,3
169927,11
-57779,13
127496,-7
-165154,-4
-60513,-1
-103230,14
15732,3
1334,19
200169,13
320988,-14
-255601,4
155987,18
-152136,-7
220848,-7
60075,14
137808,4
-77672,13
17389,-15
110026,-19
155949,16
-273781,4
214517,-18
-137123,-1
43640,7
-245474,2
-250587,-17
239481,6
-201687,7
27,14
287774,8
257438,0
-180259,10
-272494,8
52197,15
-40160,-18
-189240,17
177608,-19
-187124,-16
88583,-5
-262619,-19
151364,11
-52840,-10
195122,18
131197,19
47363,3
50829,-17
195474,19
-8468,13
-143702,-18
-237181,17
319848,-16
-1585,1
-47310,-19
125683,-4
-51163,-16
98047,-14
-111784,7
166906,-2
40942,10
118685,-8
-178162,-7
104473,-6
166150,-6
-92558,17
-146437,8
317897,-14
232974,-14
123672,19
304368,-11
120087,10
95810,13
231046,-9
316061,0
110179,-15
43477,-19
185560,4
213052,-19
-66515,5
311918,16
47432,-6
-292584,-8
177258,2
200427,-12
-197386,-18
209707,14
-208991,7
-65895,-12
-107074,-19
203691,-3
62963,11
-294779,16
100756,19
-81316,-2
186925,-20
-41039,8
-240155,14
-44762,7
-40467,14
-267281,1
313434,2
-166913,-13
-34455,-14
282729,-17
-118727,17
-101302,16
-16421,-10
287537,7
217928,12
145784,-14
133574,-1
-22355,6
287519,18
-45825,4
-65823,15
312943,14
89223,16
-196962,12
56270,8
-173100,14
311648,-12
-303022,-6
45465,-12
235061,-1
-167034,-15
80357,-15
27808,-9
